Restaurant_Name,Detail_address,Latitude,Longitude,review_count,stars
Abhiman Pure Veg,"Abhiman Shree Society, Opposite St Joseph School, Pashan Road, Pashan, Pune",18.5397078,73.8192391,67,3
Food Pot,"Shop 15, Shivranjan Towers, Someshwarwadi, Baner, Pune",18.546231,73.8030581,0,0
Nice Feel Cafe,"Shop 19, Phase 1, Blue Ridge, Hinjawadi, Pune",18.5792771,73.7388108,4,3
MK Foods,"Opposite Iris Society, Balewadi High Street, Balewadi, Pune",18.5700814,73.772515,8,3
A-1 Hyderabad Dum Biryani,"Hotel Portland 34, Opposite Nicmar College, Balewadi, Pune",18.5747668,73.7669121,0,0
Fnp Cakes 'n' More,"Survey 48/3, Bhujwal Wasti, Wakad Hinjewadi Road, Hinjawadi, Pune",18.5907883,73.7477463,0,0
Foodies Table,"Shop 3, Near Okinawa Showroom, Aundh Baner Link Road, Baner, Pune",18.5620308,73.791305,8,3
Purani Delhi,"Survey 153, Khanekar Complex, Near Hotel Vijay, Shivaji Chowk, Hinjawadi, Pune",18.5909218,73.7386499,0,0
Jivitva,"Survey 74/2, Marunji Kasarsai Road, Nerhe, Near Jadhav Patil Indian Oil Petrol Pump, Hinjawadi, Pune",18.6181902,73.7063188,11,3
Brihat,"Sips N Bites Chowpati, Opposite NICMAR College, Balewadi, Pune",18.5747668,73.7669121,48,4
Wink Meet & Eat,"Shop 8, Pride Valencia, Pancard Club Road, Baner, Pune",18.5591502,73.7811887,219,4
Papa's Choice,"1004, Opposite Polaris Health Care, Shankar Kalat Nagar, Datta Mandir Road, Wakad, Pune",18.5995828,73.7636519,351,4
Saurashtra Ni Rasdhar,"Shop 6, Sai Empire, Baner, Pune",18.5597742,73.7900967,77,3
Aaswad,"Near Indira College, Tathwade, Bhumkar Chowk, Wakad, Pune",18.6112211,73.7489105,20,3
Radha Krishna,"Near Wakad Bridge, Bhujbal Vasti, Hinjawadi, Pune",18.5916224,73.7538583,43,3
Kolhapuri Tadka,"9, Mahalunge, Near Holiday Inn, Mumbai-Bangalore Highway, Balewadi, Pune",18.5808847,73.7605198,11,3
Sunrise Restaurant,"Tata Johnson Road, Phase II, Hinjawadi, Pune",18.5241261,73.86149,15,3
V - Deck,"Sadanand Regency, Off Hinjawadi Flyover, Opposite Hotel Holiday Inn, Balewadi, Pune",18.583823,73.761223,517,4
Kesar Family Restaurant,"43/12A/43/B, Opposite Rabindranath Tagore School, Balewadi, Pune",18.5735948,73.7725105,116,3
Baarish,"Lane 1, Nadi Kinara, Old Sanagvi, Near Balaji Lawns, Dhore Nagar, Aundh, Pune",18.5702479,73.8216921,30,3
Himanish's Cusine Veg & Non Veg,"Shop 09, Shiv Ganga Arcade, Bhumker Chowk, Wakad, Pune",18.6061292,73.7527416,0,0
Kibbeh,"Parihar Chowk, Sanghvi Nagar, Aundh, Pune",18.5606075,73.8092435,374,4
Chai Tapri,"Baner Pashan Link Road, Matoshree Bulding, Baner, Pune",18.5518288,73.7943248,93,4
Torso Curl - The Gym Cafe,"Shop 7, Regent Plaza, Pashan Link Road, Baner, Pune",18.5523,73.793143,19,3
Snacks N Shakes,"Survey 170, Shop 13, Prestine Prolife 2, Q Wing Exit Gate, Wakad, Pune",18.5989428,73.7652715,34,4
Delhi Chaat,"Near Comfort Zone, Baner Balewadi Road, Balewadi, Pune",18.5709601,73.7798871,0,0
Lai Bhari Kolhapuri,"Opposite D-Mart, Hinjewadi - Wakad Road, Hinjawadi, Pune",18.5913916,73.7444523,4,3
Tasty Chinese Rolls & Momos,"SR 94/3, Pawar Market, Indira College Road, Tathwade, Wakad, Pune",18.6105306,73.7426463,8,3
Icon Tower Canteen,"Icon Tower, 2nd Floor, Baner, Pune",18.5653181,73.7741237,0,0
Temptations,"Shop 5, Nandadeep Apartments, Kaspate Wasti, Wakad, Pune",18.5955003,73.7713218,19,4
Hotel Basri,"Survey 101, Next to Mercedez Benz Showroom, Mumbai-Bangalore Highway, Baner, Pune",18.5634457,73.7669781,34,4
Badashahi,"Baadshahi Hotel, Baner Pashan Link Road, Baner, Pune",18.5518784,73.791948,43,3
Deepak Sweets,"Shop 4, Manish Apartment, Sanghavi Nagar, Aundh, Pune",18.5604343,73.8115564,32,4
Orchid Multi-Cuisine Restaurant - Fortune Inn Exotica,"ITC Fortune Inn Exotica, Rajiv Gandhi IT Park, Hinjawadi, Pune",18.5910727,73.7481727,133,3
Cafe Joshua,"Shop 2, Yashashree Apartments, Gaikwad Nagar, Aundh, Pune",18.5575861,73.8050614,232,4
Mango Sweets,"Shop 1, Survey 124/4, Main Road, Baner, Pune",18.5643272,73.7786584,33,4
90's Boy Pizza,"Tamhane Chowk, Behind Kapil Malhar Society, Baner-Aundh Link Road, Baner, Pune",18.5597926,73.7915403,141,4
Andhra Mess,"Phase 2, Wipro Circle, Rajiv Ghandi Infotech Park, Hinjawadi, Pune",18.5994024,73.7178025,89,4
The Porch - Restaurant & Bar,"Near Nisarg Pooja Society, Mankar Chowk, Wakad, Pune",18.590701,73.773899,0,0
Menchie's Frozen Yogurt,"Food Court, Westend Mall, Aundh, Pune",18.5610674,73.806836,14,3
Chaitanya,"248/3/3, Murkutey Vasti, DP Road, Aundh, Pune",18.560611,73.8084458,81,3
Tamanna Multi Cuisine Restaurant & Bar,"Hotel Tamanna Executive, Phase 1, Opposite Infosys, Hinjawadi, Pune",18.5862949,73.7366679,378,3
Bowl Na!,"Ground Floor, OYO Flagship 15538 Dange Chowk, Survey 51, Tathawade, Dattwadi, Near Swami Vivekanand Hospital, Wakad, Pune",18.609034,73.759582,0,0
Cafe Full Stomach,"Stall 4, D Square Food Court, Opposite Cummins, Near Iris Soceity, Balewadi, Pune",18.5788913,73.7706807,0,0
Snapchat Cafe,"Shop B/06, Survey 207, Kaspate Wasti, Near Sonigara Landmark, Wakad, Pune",18.5989139,73.774529,0,0
Rangoli Dhaba,"30/31 B, 210/2, 210/5, 211/2, Plot 10, Building Pride Purple Square, Wakad, Pune",18.6026956,73.7771013,6,3
Garma Garam - The Authentic Street Food,"Shop 11, Omega Paradise, Phase II, Wing -L, Dutta Mandir Road, Shankar Kalat Nagar, Wakad, Pune",18.6017989,73.7597509,49,4
Collective Creams,"1, Wing- D, Chaitraban Society, ITI Road, Aundh, Pune",18.5534486,73.8072791,44,4
Malashree Pure Veg,"Survey 153, Kanekar Complex, Shivaji Chowk, Hinjawadi, Pune",18.5908942,73.7385459,7,3
Absolute Punjab,"Survey 161/1, First Floor, Beside Fly High, West End Mall, Aundh, Pune",18.561618,73.806919,6,3
That's Eat,"358, Rajiv Gandhi Infotech Park, Phase 2, Near Wipro Circle, Man, Hinjawadi, Pune",18.603218,73.7160234,17,4
Tea Essence Cafe,"Oppsite Blue Ridge, Phase 1, Hinjewadi, Pune",18.5758079,73.7404306,0,0
Cockatoo - The Fusion Bar & Eatery,"Shop 1, Lakshmi Properties, Dutta Mandir Road, Wakad, Pune",18.6079867,73.765764,47,4
Moshing Cuppa,"Plot 16, Grand Tammana Hotel, Phase 2, Rajiv Gandhi Infotech Park, Hinjawadi, Pune",18.5934656,73.7073974,66,4
Hotel Alnoor,"11, Aundh Road, Near Aundh Masjid, Oppsite City International School, Ward 8, Aundh, Pune",18.5644552,73.8129798,36,3
Kota Kachori & Namkeens,"Opposite Florencia Society, Kaspate Vasti Road, Near Mankar Chowk, Wakad, Pune",18.5969414,73.7740674,116,4
Banglore Iyanagr's Bakery & Sweets,"DP Road, Sharda Park Society, Aundh, Pune",18.5602187,73.803121,16,4
Maharashtra Restaurant,"Near Spicer College, Aundh Road, Aundh, Pune",18.5637599,73.8193788,12,3
Coffee to Cocktails Bar - Hyatt Place,"Hyatt Place, Rajiv Gandhi Info Tech Park, Phase 1, Hinjawadi, Pune",18.5860926,73.7361416,30,4
Preet's Punjabi Swad,"Opposite Shell Petrol Pump, Hinjawadi Chowk, Hinjawadi, Pune",18.5905526,73.7411713,492,3
Tandoorkar's Kitchen,"Shop 2, Cassiopeia Classic, Near Jade Kalptaru, Pan Card Club Road, Baner, Pune",18.5547607,73.7862158,132,4
Aur Irani Chai,"Shop 1, Phase 2, Shri Chandra Residency, Pallod Farm, Behind Mauli Petrol Pump, Baner, Pune",18.5563459,73.7993741,539,4
Hotel Radha,"105/1, Mahalunge Road, Shiv Chhatrapati Sport City, Radha Chowk, Baner, Pune",18.5664563,73.7707542,110,3
Parihar Sweets & Dry Fruits,"157, Hrishikesh Dham, Parihar Chowk, ITI Road, Aundh, Pune",18.5606834,73.80895,29,3
Chynnax - Rolls & Wraps,"Counter 12, The Fab Flea, Bhausaheb Kalate Nagar, Shankar Kalat Nagar, Pimpri-Chinchwad, Wakad, Pune",18.5950807,73.764269,79,4
Hotel Super Shriraj,"Kaspate Vasti Road, Opposite Green Valley, Near Mankar Chowk, Wakad, Pune",18.5928056,73.7737962,180,4
Mahesh Chicken Phulka And Litti Chokha Center,"Survey 125/2, Counter 8, Swami Vivekanand Nagar, Wakad, Pune",18.6083842,73.7588178,0,0
Much Much,"OYO Flagship 15538, Ground Floor, Serial 51, Dange Chowk Road, Near Swami Vivekanand Hospital, Tathawade, Wakad, Pune",18.609034,73.759582,5,3
Kaka's Kitchen,"Serial 130/1/1, Balaji Chowk, Sus Road, Pashan, Pune",18.5429792,73.7895064,36,4
Magnolia,"991, Opposite Corporation Bank, Near Mauli Garden, Baner, Pune",18.55404,73.8023358,565,4
Dragon,"Yashoda Park, DP Road, Aundh, Pune",18.5628943,73.8025907,87,3
Prabhu Hotel,"Chande Fata, Rajiv Gandhi Infoteck Park, Main Phase-3, North Of Mutha River, Hinjawadi, Pune",18.5779653,73.6883495,0,0
Grab & Chill,"13C, Near Hinjewadi Rajiv Gandhi Infotech Park, Marunji Road, Phase 1, Hinjawadi, Pune",18.5981292,73.7338641,31,4
Punjabi Tadka & Resto,"Near Wakad Road, Hinjawadi, Pune",18.5886986,73.7778724,16,3
Lunch Box,"Shop 1 & 3, Kalanand Apartments, Opposite Kapil Malhar, Baner, Pune",18.5585473,73.7916634,0,0
Fusion Dosa Factory,"The Food Court, Baner Main Road, Opposite Axis Bank, Baner, Pune",18.5566761,73.7945743,0,0
Mumbaian Pav Bhaji,"Shop 1, Counter 9, Atharva Residency, Laxmi Shankar Food World, Baner, Pune",18.5556482,73.7945645,32,4
Malvan Curry Family Restaurants,"Survey 86/1/2/3, Near Indira College, Mumbai-Pune Bypass Highway, Tathawade, Hinjawadi, Pune",18.608332,73.7510146,81,4
Hobbit Food,"Portland Chowpati, Opposite Nicmar College, Balewadi, Pune",18.5752659,73.764915,9,3
Neelraj Misal House,"Near Tamhane Chowk, Opposite Tamhane Sports Academy, New Baner Aundh DP Road, Baner, Pune",18.5589835,73.7782023,22,4
Ancient Andhra,"Shop 9, Ground Floor, Xion Mall, Hinjawadi, Pune",18.5923584,73.7450069,601,4
Satej Snacks,"Near D-Mart, Mitra Nagar Colony, Baner-Mahalunge Road, Baner, Pune",18.5667512,73.8071964,100,4
Soy Stories,"964/2, Opposite Prabhavee Tech Park, Near Indira Kids School, Mhalunge Road, Baner, Pune",18.5651052,73.7789249,134,4
Food Galaxy,"Shop 1, Akshay County, Baner Sus Road Near Bitwise Company, Baner, Pune",18.5565276,73.7687063,39,3
Roopa Pure Veg,"Serial 131/1, Shop 12, Near Radisson Blu Hotel, Opposite Blue Ridge, Hinjawadi, Pune",18.583871,73.7397194,92,3
Patio The Bakehouse,"1, Building A, Chaitraban CHS, Opposite Vama Showroom, Aundh, Pune",18.5601649,73.8031335,260,4
Hotel Madhuban Garden Resto & Bar,"Near Infotech Wakad-Hinjewadi Road, Hinjawadi, Pune",18.5906679,73.7483434,66,4
Hotel Malvani Gajali,"Balewadi Stadium Road, Baner, Pune",18.5726383,73.7709538,196,2
Tool Bar,"6/206, Zen Business Center, Bhumkar Chowk, Wakad, Pune",18.5976144,73.7550044,683,4
Tamanna Cafeteria,"Hotel Tamanna Executive, Opposite Infosys, Phase 1, Hinjawadi, Pune",18.5862949,73.7366679,204,3
KGN Special Biryani,"Shop-9, 80/3/3, Adarsh Nagar, Near M.M Polytechnic College, Behind Koteshwar Petrol Pump, Kalewadi Wakad, Pune",18.6156435,73.7757683,9,3
Nawabi Delights,"Tasty Kingdom Chowpati, Dutta Mandir Road, Wakad, Pune",18.6023555,73.7645294,0,0
Madurai Tiffin,"Sus Road, Opposite Balaji Mandir, Pashan, Pune",18.5416109,73.7897647,10,3
Om Sai Snacks,"Shop 1-3, Kalanand Apartments, Opposite Kapil Malhar, Baner, Pune",18.5585473,73.7916634,0,0
The Goal Post,"Fourth Floor, Kshitij Heights, Near Mumbai Bangalore Highway Side Road, Baner, Pune",18.555627,73.771366,15,3
Grooviess Island,"Shop No. 3 Food Park Beside White Sqaure, Wakad Pune 411057",18.6010921,73.7641245,11,3
Lay Bhari Anda Bhurji Centre,"Hinjewadi Chowk, Near IDBI Bank, Hinjawadi, Pune",18.5913482,73.7395336,7,3
The Hub - Hotel Ibis,"Shop 38 & 39, Rajiv Gandhi Infotech Park, Phase 2, Hinjawadi, Pune",18.5961177,73.7175747,0,0
Shree Datta Bhel,"Fountain Market, Phase 3, Hinjawadi, Pune",18.5778828,73.6900636,16,3
Shiv Sai Snacks,"Uttam Enclave 3, Opp Convergys, Near Junawane Motors, Aundh, Pune",18.5646533,73.8078341,27,3
Millet Express,"Shop 6, Cassopia Classic Apartment, Behind PAN Card Club Road, Baner, Pune",18.5553465,73.783293,69,4
Stats Rooftop Sports Lounge,"4th Floor, Unity Commercials, Opposite Oriental Bank, Near Ganraj Chowk, Baner, Haveli South Of Mutha River, Baner, Pune",18.5644871,73.7746523,42,3
AV Biryani House,"Opposite Euro School, Pink City Road, Sai Chowk, Wakad, Pune",18.5989269,73.7693083,63,3
Healthy Diet Adda,"Shop 5, Tanishq Icon, Dange Chowk, Wakad, Pune",18.6133153,73.7661378,0,0
Hotel Marathwada,"28/1/2, Sutarwadi, Mumbai Banglore Highway, Pashan, Pune",18.5435076,73.7754649,76,3
Hotel Saffron,"270/9/1, Shelge Wasti, Sahara Chowk, Wakad, Pune",18.5936846,73.7654275,16,3
Chalo Dilli,"Shop Q15, Pristine Prolife, Wakad, Pune",18.5989428,73.7652715,241,3
Leeward,"Mumbai Bangalore Highway, Off Hinjewadi Flyover, Balewadi, Pune",18.5482886,73.7735018,134,4
Flying Cakes,"Sakhars Complex, Near Mezza 9, FDCC, Hinjawadi, Pune",18.590551,73.726891,62,3
Apsara Ice Creams,"Shop 8, Wind Wards, Co-Operative Housing Society, Near Chatrapati Chowk, Kaspate Wasti, Wakad, Pune",18.5958292,73.7706091,64,4
Hotel Rajyog Garden,"164, New Mumbai-Bangalore Highway, Wakad, Pune",18.5926773,73.7561714,75,4
Daily Dabba,"Gulmohar Society, Opposite D Mart, Baner, Pune",18.5678526,73.7719865,67,4
Makhni,"Shop 1, Opposite Month Vert Corcica, Sai Chowk, Balewadi, Pune",18.5779196,73.7703724,259,3
Radhakrishna Pav Bhaji & Snacks Center,"Shop 4, Radha Tower, Near PCMC School, Kaspate Wasti, Wakad, Pune",18.5938901,73.773412,50,3
EveBox,"Shop 08, Bhagwati Suvarna Complex, Opposite Beverly Hills Apartment, Pan Card CLub Road, Baner, Pune",18.5582743,73.7741007,77,4
Shaukeen Paan Shop,"Shop 15, Baner Road, Baner, Pune",18.5576087,73.7934654,22,4
Bismillah Caterer's,"Shop 1, Near Moze College, Balewadi, Pune",18.5752039,73.7671993,19,4
DJ's Nonveg,"Shop 6 & 7, 174/5/2, Wakad Road, Dew Dale Club House, Near Datta Mandir, Wakad, Pune",18.588461,73.7818274,6,3
Chocolate Delight Celebration Cakes,"Survey 261/1, Mulshi & Vella, Marunji Road, Hinjawadi, Pune",18.5035283,73.7615305,58,4
Tangelo,"Gat 80/1, Marunji Road, Vinode Nagar, Wakad, Pune",18.5959825,73.7347218,0,0
Tarri-Tadka,"Mark 1, A Block, Datta Mandir Road, Shankar Kalat Nagar, Wakad, Pune",18.6018976,73.7621913,25,4
The Waffles Hut,"Shop 9, Aditi Mall, Near Desi Aroma, Baner, Pune",18.5538949,73.8018916,28,4
Regal Cakes And Bakers,"Shop 2, Sai Nivas Building, Adarshnagar, Hinjawadi, Pune",18.5947144,73.7385578,91,4
Panchali Gruha Vastu Bhandar,"Shop 13, Kubera Bahar Society, Pashan - Baner Link Road, Pashan, Pune",18.5475734,73.7913872,16,3
Bangalore Ayyangers Bakery,"Shop 5, Nisarg City, Wakad, Pune",18.5988129,73.7743076,6,3
Khaidai,"Survey 6/14, Opposite D.K. Heights, Pashan Sutarwadi Link Road, Pashan, Pune",18.5390275,73.7845458,9,3
The Garage Cafe,"Lupin Road, Pashan Sus Road, Sus Gaon, Near Sus, Pune",18.5435079,73.7848994,24,3
Supperyum Court,"Duttamandir Road, Wakad, Pune",18.6023555,73.7645294,473,4
Anda Ghotala,"807, Survey 110/1/106, Icon Tower, 2 nd Floor Mhalunge Road, Near DMart, Baner, Pune",18.5653181,73.7741237,18,3
Prestone Resto Bar,"Kaspati Wasti Chatrapati Chowk, Near Punjab National Bank, Wakad, Pune",18.596358,73.7729731,354,4
Vithal Kamat,"A/P Tathawde, Near JSPM College, Hinjawadi, Pune",18.6198882,73.7498125,35,4
Sairaj Rolls House,"Shop 5, Puneri Chowpaty, Opposite Moze College, Near Mitcon College, Balewadi, Pune",18.5971529,73.7897318,31,4
Hotel Jay Malhar,"Yalawandewasti, Marunji Road, Near Laxmi Chowk, Hinjawadi, Pune",18.6066503,73.7306242,14,3
Hotel Virinda,"147/1, Maan Gaon, Phase 3, Hinjawadi, Pune",18.5731073,73.6935854,24,4
Nirvana,"Elora Pride, Near Amar Paradigm, Baner Road, Baner, Pune",18.566236,73.771366,178,4
Annapurna Pure Veg,"Shop 16, Kaspate Vasti, Kalewadi Road, Wakad, Pune",18.5985645,73.7746402,36,4
Arun Ice Creams,"Plot 1/A, Mangesh Co-Operative, Aundh, Pune",18.5601649,73.8031335,62,4
Gayatri Restaurant,"Survey 86/1/4, Tathawade, Near Indira College, Pune-Mumbai Highway, Wakad, Pune",18.6112211,73.7489105,70,4
Hotel Manas,"Survey 19, Laxmitara Complex, Near Ganesh Mandir, Ganesh Nagar, Dange Chowk, Wakad, Pune",18.6131256,73.7633453,47,3
Food N Snax,"Shop 10, Shroff Suyash Building, Balewadi Phata, Pancard Club Road, Baner, Pune",18.5617398,73.7835917,116,3
Hotel Siddharth,"NCL Campus, Opposite SBI Bank, Baner Pashan Road, Pashan, Pune",18.5409629,73.806727,33,3
Peshwa Resto Bar,"Shop 6 and 7, Plot 10, Sagar Apartment, Parihar Chowk, Aundh, Pune",18.5604204,73.8094586,26,3
Satej Misal & Snacks,"Sayakar Building, Near Sawatamali Mandir, Main Road Baner Gaon, Baner, Baner, Pune",18.561035,73.787252,25,3
Egg Mafia,"Shop 8, Fab Market, Wakad, Pune",18.6010921,73.7641245,92,4
Caffeine & Calories,"Shop 12, Echoing Greens, Shankar Kalat Nagar, Wakad, Pune",18.5948724,73.7603628,53,4
Wok Talk,"2nd Floor, Westend Mall, Wireless Colony, Aundh, Pune",18.561618,73.806919,71,3
FiLLi,"1st Floor, Westend Mall, Parihar Chowk, D.P. Road Aundh, Pune",18.561618,73.806919,36,4
Box O Burger,"Shop B-6, Sonigara Landmark, Chatrapati Chowk, Kaspate Wasti, Wakad, Pune",18.5961463,73.7724531,47,3
Piconzza,"2nd Floor, Westend Mall, Wireless Colony, Aundh, Pune",18.561618,73.806919,138,3
Durva Foodies,"Shop 153, Baner Road, Baner, Pune",18.5582351,73.7925556,11,3
Purab Pure Veg,"M 484, Maan Road, Near Mudra Hotel, Hinjawadi, Pune",18.5772032,73.7126149,0,0
Mother's Tiffin Service,"1101, F Block, Teerth Tower, Sus, Pune",18.5454058,73.7777808,0,0
Asian Harbour - Vivanta Pune,"Vivanta Pune, Xion Complex, Hinjawadi Road, Hinjawadi, Pune",18.5916644,73.7451317,23,4
Gurukripa,"Shop 8, Tower 8, Blue Ridge, Phase 1, Hinjawadi, Pune",18.5914259,73.7389741,28,3
Samudra Manthan Restaurant,"Shop 3, Bloom Residency, Parkhe Mala, Baner, Pune",18.560844,73.795018,34,3
Janhvis,"Shop 3, Chidanand Society, Near Vignaharta Chowk, Pashan, Pune",18.544323,73.782248,102,4
Super Samosas,"25, Blue Ridge - Paranjape Schemes, Phase 1, Rajiv Gandhi Infotech Park, Hinjewadi, Pune",18.5814354,73.7367237,57,4
Balaji Pav Bhaji,"Near Mauje College, Balewadi, Pune",18.574643,73.7680224,11,3
Yorker,"Shop 20, Riddhi Siddhi Heights, chatrapati Chowk, Pink City Road, Wakad, Pune",18.5953757,73.7676978,32,3
Tipsy Topsy,Near Bharat petroleum petrol phase 2rood . phase 2 Hinjewadi,18.5948377,73.7229866,21,3
Anjai Matki Bhel,"Survey 77/1, Shop A/2, Sun Flower Building, Baner Mhalunge Road, Baner, Pune",18.5638303,73.7724043,10,3
2ndPint BrewCo.,"Survey 182/2/2, Shop 1, Dhankude Complex, Near Baner Kamaan, Baner, Pune",18.56007,73.781748,0,0
Taste Of Rajasthan,"Serial 9/11, Opposite Semence Company, Balewadi High Street, Balewadi, Baner, Pune",18.5687741,73.7751852,0,0
Pind Punjab Express,"5, Sairang Woods, Near ICICI Bank, Phase 2, Hinjawadi, Pune",18.596223,73.708994,16,3
Kolhapur Village,"Baner Marunji Road, Baner, Pune",18.6073704,73.7226438,22,3
The Yellow Point,"Swami Krupa Building, Sai Sparsh Appartment, Phase 1, Rajiv Gandhi Infotech Park, Hinjawadi, Pune",18.6087639,73.7242477,0,0
Madras Tiffen,"Shop 1, Rajhans Building, Near Mane Jewellers, Baner, Pune",18.561481,73.784948,109,4
House of Foodies Restro,"Shop 5, Tanishq Icon, Dange Chowk, Wakad.Pune",18.6133153,73.7661378,30,3
The Burger House,"Sant Tukka, Ram Kalate Nagar Colony, Pimpri Chinchwad, Wakad, Pune",18.6240442,73.8183379,75,3
Hotel Spicy Gavran,"Bhumkardas Gugre Road, Near Laxmi Chowk, Phase 2, Hinjawadi IT Park, Hinjawadi, Pune",18.6066503,73.7306242,18,3
Deshmukh Biryanis,"Pan Card Club Road, Shroff Chowk, Baner, Pune",18.5600284,73.7838813,53,4
The Foodie Monk,"Shop 4, Sai Garden, Baner-Pashan Link Road, Near HDFC Bank, Baner, Pune",18.5516867,73.7918413,137,4
Chef's Pan,"Main Baner Road, Dutta Mandir Chowk, Near Prime Rose Mall, Baner, Pune",18.5612718,73.7858673,388,4
Tulsi Snacks & Juice Bar,"Near Hotel Mahabaleshwar, Baner Road, Baner, Pune",18.5552395,73.7983746,16,3
Marshmallow,"Surya Narayan Complex, Near Punjab National Bank, Hinjawadi, Pune",18.590684,73.7422467,8,3
Hotel Ashoka,"Jayram Nagar, Behind Persistent Company, Phase 1, Hinjawadi, Pune",18.5886331,73.7387022,7,3
Kailash Parbat,"Westend Mall, Second Floor, Parihar Chowk, Aundh, Pune",18.561618,73.806919,68,2
Ranjai,"Bhujbal Vasti, Near Rajiv Gandhi Flyover, Hinjawadi, Pune",18.5943553,73.7558514,147,4
Bikaner Mithaiwale,"Shop 3 & 4, Aditya Commerce, Baner, Pune",18.507969,73.8792254,52,4
CP7 - The BBQ Heaven,"Shop 2, DK Heights, Pashan Sutarwadi Link Road, Baner, Pune",18.5390275,73.7845458,868,4
Sannidhi,"Opposite KPIT Cummins, Hinjawadi, Pune",18.5931149,73.685595,112,3
Ammbiir,"Hotel Orritel And Service Apartments, Hinjawadi, Pune",18.5967211,73.7423491,47,4
Toss N Stir,"Shop 5, Ground Floor, Primrose Mall, Baner, Pune",18.5612718,73.7858673,510,4
Shree Restaurant & Bar,"Near Pune Mumbai Highway, Sus Road, Baner, Pune",18.5503694,73.7684434,24,3
Apna Adda,"Shop 6, Behind Persistent Company, Hinjawadi, Pune",18.588334,73.7380189,203,4
16â€¢18â€¢20 The Pizzeria,"1 & 2, Avanti Heights, Someshwarwadi, Near Sunny Sports Complex, Pashan, Pune",18.5461138,73.802267,107,4
Indore Spices,"Shop 11/12, 5 Heritage, Behind Medipoint Hospital, Aundh, Pune",18.5650206,73.8024268,143,3
Bluestone Resto Bar,"Survey 35/1/1/4, Baner, Pune",18.5659847,73.780973,0,0
Old Mumbai Ice Cream,"Shop 11, RK Lifespace, Janoba Chowk, Datta Mandir Road, Wakad, Pune",18.5985004,73.7646224,76,4
Royal Palace,"Shop 5, Sai Krishn Complex Opposite PDCC Bank, Beside R Mart, Maan Road, Hinjawadi Phase 1, Pune",18.5684752,73.742065,116,4
Sarthak Family Restaurant,"Shop 6, Skyline Society, Pimpri- Chinchwad, Near Chaudhary Park, Wakad, Pune",18.60488,73.7585275,559,4
Sweets Corner,"Next To Western Plaza, DP Road, Aundh, Pune",18.565723,73.804012,20,3
Ande Ka Funda,"228/1/27, Bramha Park, Chatrapati Chowk, Wakad, Pune",18.5966693,73.7742386,16,3
Jagdamb Chicken Bhakri,"Shivam Chaupati, Near Balseva English School, Kalakhadak, Wakad, Pune",18.6076702,73.7589441,0,0
